date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:06	36931/36931	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:31:05%20GMT	https://playerzpot.com/playerzpot-app-download	C:/Users/Real11/Desktop/test/playerzpot.com/playerzpot-app-download.html	(from )
16:01:06	69/69	---M--	200	added ('OK')	text/plain	etag:%225c5bd36e-45%22	https://playerzpot.com/robots.txt		(from )
16:01:07	7813/7813	---M--	200	added ('OK')	image/png	etag:%225cde85d4-1e85%22	https://cdn.playerzpot.com/images/playerzpot-web-new-logos.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/playerzpot-web-new-logos.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:07	106359/106359	---M--	200	added ('OK')	image/png	etag:%225cde85ef-19f77%22	https://cdn.playerzpot.com/images/center_banner_web.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/center_banner_web.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:08	721/721	---M--	200	added ('OK')	image/png	etag:%225e253ad1-2d1%22	https://cdn.playerzpot.com/images/ppm-fav.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/ppm-fav.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:08	99961/99961	---M-Z	200	added ('OK')	text/css	etag:%221544639646%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.1.1/css/bootstrap.min.css	C:/Users/Real11/Desktop/test/maxcdn.bootstrapcdn.com/bootstrap/3.1.1/css/bootstrap.min.css	(from https://playerzpot.com/playerzpot-app-download)
16:01:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Feb%202021%2010:31:08%20GMT	http://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/Users/Real11/Desktop/test/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.5.delayed	(from https://playerzpot.com/playerzpot-app-download)
16:01:10	1776/1776	---M-Z	200	added ('OK')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/Users/Real11/Desktop/test/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	(from https://playerzpot.com/playerzpot-app-download)
16:01:11	127425/127425	---MCZ	200	added ('OK')	text/css	etag:W/%225fec42ac-1f1c1%22	https://playerzpot.com/desktop_assets/css/playerzpot.min.css?v=3.4.0	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/css/playerzpot.mind797.css	(from https://playerzpot.com/playerzpot-app-download)
16:01:11	98932/98932	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:31:10%20GMT	https://playerzpot.com/fantasy-sports-app-download	C:/Users/Real11/Desktop/test/playerzpot.com/fantasy-sports-app-download.html	(from https://playerzpot.com/playerzpot-app-download)
16:01:12	47051/47051	---MC-	200	added ('OK')	text/javascript	date:Fri,%2023%20Oct%202020%2003:00:57%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Real11/Desktop/test/www.google-analytics.com/analytics.js	(from https://playerzpot.com/playerzpot-app-download)
16:01:12	84637/84637	---MC-	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2009:00:00%20GMT	https://www.googleoptimize.com/optimize.js?id=OPT-T5BSZKS	C:/Users/Real11/Desktop/test/www.googleoptimize.com/optimize195b.js	(from https://playerzpot.com/playerzpot-app-download)
16:01:13	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2010%20Feb%202021%2010:31:12%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Real11/Desktop/test/www.googletagmanager.com/gtm.b5445.delayed	(from https://playerzpot.com/playerzpot-app-download)
16:01:14	5259/5259	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed4-148b%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup.min.css	C:/Users/Real11/Desktop/test/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup.min.css	(from https://playerzpot.com/playerzpot-app-download)
16:01:15	93376/93376	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2010%20Feb%202021%2010:31:14%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/Real11/Desktop/test/connect.facebook.net/en_US/fbevents.js	(from https://playerzpot.com/playerzpot-app-download)
16:01:15	138410/138410	---M--	200	added ('OK')	image/png	etag:%225de0ca10-21caa%22	https://cdn.playerzpot.com/images/path_2.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_2.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:15	164325/164325	---M--	200	added ('OK')	image/png	etag:%225e5cd83b-281e5%22	https://cdn.playerzpot.com/images/path_three.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_three.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:16	174584/174584	---M--	200	added ('OK')	image/png	etag:%225de0ca4c-2a9f8%22	https://cdn.playerzpot.com/images/path_4.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_4.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:16	185558/185558	---M--	200	added ('OK')	image/png	etag:%225de0ca00-2d4d6%22	https://cdn.playerzpot.com/images/path_5.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_5.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:16	179634/179634	---M--	200	added ('OK')	image/png	etag:%225ea150e9-2bdb2%22	https://cdn.playerzpot.com/images/path_6.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_6.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:16	158308/158308	---M--	200	added ('OK')	image/png	etag:%225ea150fa-26a64%22	https://cdn.playerzpot.com/images/path_7.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/path_7.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:39	36589/36589	---M--	200	added ('OK')	image/png	etag:%225f312896-8eed%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_1.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_1.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:40	28299/28299	---M--	200	added ('OK')	image/png	etag:%225f3128c1-6e8b%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_2.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_2.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:40	34583/34583	---M--	200	added ('OK')	image/png	etag:%225f3128d0-8717%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_3.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_3.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:41	31557/31557	---M--	200	added ('OK')	image/png	etag:%225f3128e0-7b45%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_4.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_4.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:41	33641/33641	---M--	200	added ('OK')	image/png	etag:%225f3128f1-8369%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_5.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_5.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:43	37346/37346	---M--	200	added ('OK')	image/png	etag:%225f312ab6-91e2%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_6.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_6.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:43	33302/33302	---M--	200	added ('OK')	image/png	etag:%225f312ac8-8216%22	https://cdn.playerzpot.com//images/downloadPlayerzpotApp_7.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/downloadPlayerzpotApp_7.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:43	1575/1575	---M--	200	added ('OK')	image/png	etag:%225e71bdb8-627%22	https://cdn.playerzpot.com//images/five-stars.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/five-stars.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:44	11456/11456	---M--	200	added ('OK')	image/png	etag:%225cde86df-2cc0%22	https://cdn.playerzpot.com//images/saif_khan.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/saif_khan.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:44	3511/3511	---M--	200	added ('OK')	image/png	etag:%225ca6f5b8-db7%22	https://cdn.playerzpot.com//images/Subham-Thakur.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/Subham-Thakur.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:45	8709/8709	---M--	200	added ('OK')	image/png	etag:%225d5e75b7-2205%22	https://cdn.playerzpot.com//images/ram-kishore.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/ram-kishore.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:46	11279/11279	---M--	200	added ('OK')	image/png	etag:%225d5e75dc-2c0f%22	https://cdn.playerzpot.com//images/abir.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/abir.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:49	34739/34739	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:31:46%20GMT	https://playerzpot.com/disclaimers	C:/Users/Real11/Desktop/test/playerzpot.com/disclaimers.html	(from https://playerzpot.com/playerzpot-app-download)
16:01:49	60652/60652	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:31:49%20GMT	https://playerzpot.com/policy	C:/Users/Real11/Desktop/test/playerzpot.com/policy.html	(from https://playerzpot.com/playerzpot-app-download)
16:01:50	36592/36592	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2010:31:49%20GMT	https://playerzpot.com/contact-us	C:/Users/Real11/Desktop/test/playerzpot.com/contact-us.html	(from https://playerzpot.com/playerzpot-app-download)
16:01:50	86709/86709	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/Users/Real11/Desktop/test/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://playerzpot.com/playerzpot-app-download)
16:01:52	87493/87493	---M--	200	added ('OK')	image/png	etag:%225f660876-155c5%22	https://cdn.playerzpot.com//images/app-banner-two.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-two.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:53	92693/92693	---M--	200	added ('OK')	image/png	etag:%225f660848-16a15%22	https://cdn.playerzpot.com//images/app-banner-one.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-one.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:53	64288/64288	---M--	200	added ('OK')	image/png	etag:%225f660867-fb20%22	https://cdn.playerzpot.com//images/app-banner-three.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-three.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:54	86639/86639	---M--	200	added ('OK')	image/png	etag:%225f660883-1526f%22	https://cdn.playerzpot.com//images/app-banner-four.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-four.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:54	85139/85139	---M--	200	added ('OK')	image/png	etag:%225f660892-14c93%22	https://cdn.playerzpot.com//images/app-banner-five.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-five.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:54	75397/75397	---M--	200	added ('OK')	image/png	etag:%225f6608a2-12685%22	https://cdn.playerzpot.com//images/app-banner-six.png	C:/Users/Real11/Desktop/test/cdn.playerzpot.com/images/app-banner-six.png	(from https://playerzpot.com/playerzpot-app-download)
16:01:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Feb%202021%2010:31:54%20GMT	http://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/Real11/Desktop/test/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.2c.delayed	(from https://playerzpot.com/playerzpot-app-download)
16:01:56	1285/1285	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8cd604-505%22	https://playerzpot.com/desktop_assets/js/download-ourapp.min.js	C:/Users/Real11/Desktop/test/playerzpot.com/desktop_assets/js/download-ourapp.min.js	(from https://playerzpot.com/playerzpot-app-download)
16:01:57	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/Real11/Desktop/test/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://playerzpot.com/playerzpot-app-download)
